index,content_id,severity,severity_code,categories,desc_core_ko,graph_preserved_ko,gap_ko,desc_summary,graph_summary,desc_source,graph_source,desc_sha256,graph_sha256
85,microlens_100k_00085,부분 손실,M,"T,P,C",게임 속 우산·업기 제안·물 회피와 웃음 컷의 코미디,망토 인물·우산·빛나는 눈·칼,"게임·유머 편집, 물 회피와 도와주기 맥락 소실","A video features humorous interactions between characters in a game environment. It begins in a grassy open area near a cave, where a central figure with white hair and a black cloak hurries among other players. One cloaked companion falls to the ground and is playfully attacked by another before the group travels toward a building, coordinating their journey toward either the plains or a rainforest.

Following a brief title card, the setting shifts to a cold, misty nighttime environment with stone structures. Characters clad in dark robes and white hair carry glowing blue umbrellas along a path. One white-cloaked character, expressing an aversion to water, is offered a carry by an umbrella-bearing companion. Interspersed throughout the gameplay are brief comedic cuts to a real-life man with a mustache laughing heartily.

Later, in a foggy body of water near ancient stone ruins, a black-cloaked character with glowing orange eyes faces an ethereal, white-clad companion. The white figure draws a glowing yellow sword and is shielded inside a protective yellow sphere, sparking confusion and banter regarding excessive competitiveness and humility. The scene concludes with another cut to the laughing man.","A group of figures with white hair and black cloaks stand gathered alongside one another. As the scene shifts, several white-haired individuals stand together in a row, each holding an umbrella. Subsequently, the gathering features figures in dark cloaks, including one with glowing eyes and another holding a yellow sword, alongside a white-haired individual who is floating beside them.",artifacts/runs/v4_260922/extraction/summaries/desc_qwen/microlens_100k_00085.json,artifacts/runs/v4_260922/extraction/summaries/graph_qwen/microlens_100k_00085.json,1bde6afcfc40959835bfc03bb5293e5a951abd22e03d23d7be8a6d1621cb1d08,594b61589b8af1cc42375177823f21159b60da9a41d47b0fdac35f36234a6a34
86,microlens_100k_00086,핵심 손실,H,"T,P,N,R",MOBA 채팅·첫 패배·제어기·후퇴·반격과 승리,복장별 인물의 순환 공격,게임·전술·패배→승리 변화 소실; 순환 공격으로 관계 축소,"The video presents gameplay footage from a mobile multiplayer online battle arena (MOBA) game, such as Honor of Kings, played across a lush, grassy battlefield featuring stone pathways, trees, and small defensive structures. 

The match begins with an in-game chat exchange between players discussing rank and character selection before diving directly into active combat. Controlling hero characters such as Li Bai and another unit named Dudu, the player navigates intense skirmishes against enemy forces. Early engagements show fierce back-and-forth trades where characters absorb heavy damage, execute ranged attacks, and suffer critical strikes, leading to an initial defeat. 

As the battle progresses through rainy conditions, the player executes strategic combat maneuvers, unleashing massive explosive abilities, deploying control skills to immobilize targets, and utilizing tactical moves like retreating or striking from cover. Floating combat numbers indicate substantial damage dealt during these high-stakes clashes near lane towers. In a dynamic encounter, a central character surrounded by a glowing blue aura confronts several advancing hostile units, including an armored figure wielding a glowing red weapon. Managing health bars and ability cooldowns through the on-screen interface, the player coordinates successful offensive and defensive tactics to overwhelm opposing heroes, culminating in decisive strikes that eliminate the enemy targets and secure victory.","The video depicts rapid sequences of confrontation involving multiple individuals. Initially, a person with white hair and glasses talks with a short-haired individual wearing a red jacket. A clash promptly unfolds as this person in the red jacket attacks someone wearing a red hat, who is simultaneously engaged in combat with another standing figure in a red jacket. 

The combat intensifies into a chaotic melee where the participants attack one another in a circular sequence. An individual in a red jacket assaults a combatant in blue, who in turn strikes at a person in red. This person directs their attack toward another dressed in red, who retaliates against the original fighter in the red jacket. 

The multi-sided battle persists among distinct combatants. An individual in a red jacket, standing nearby, attacks someone in a black outfit. This opponent in black concurrently strikes at a fighter clad in red armor, who directs their assault toward a person wearing blue, while the blue-clad fighter completes the cycle by attacking the person in the red jacket.",artifacts/runs/v4_260922/extraction/summaries/desc_qwen/microlens_100k_00086.json,artifacts/runs/v4_260922/extraction/summaries/graph_qwen/microlens_100k_00086.json,151b336fee8e2def530a7bd514a13ee5959d14651a962ae3d2ed22cebe15dfb5,d59e3d175fc80ba751c17067c367bb7c2e2e0ab4d84cd1bd9c5ecc16725e8d70
87,microlens_100k_00087,부분 손실,M,"N,P,C",추격·전복·지하철 탈출·엘리베이터 파괴와 가족 회상,차량 사고·부상·엘리베이터·총격 보존,추격 목적·기계 파괴 방식·구조/가족의 후반 맥락 약화,"A tense, high-stakes thriller unfolds through a series of violent confrontations, pursuits, and calculated strikes. The conflict begins on city streets, where a bicyclist carrying a bag finds his wheel trapped against a black Range Rover, culminating in an armed man aiming a gun at the car. Elsewhere, a vehicle's windshield shatters under violent impact, prompting a man in glasses to scramble amid the chaos. Further confrontations follow, including an armed man in a grey turtleneck confronting a target and driving toward a hotel.

The action escalates into a high-speed urban car chase as a silver sedan carrying four men in suits is aggressively pursued by a black Peugeot. The chase ends disastrously with the silver car overturned and crushed on a cobblestone road, leaving an occupant screaming in fear as an operative flees the wreckage. In an underground subway station, an injured man lies bloodied and unconscious before sudden headlights jolt him awake, allowing him to slip away. Later, he is tended to on a couch by a concerned woman as a substance takes effect inside him.

The narrative shifts to a modern, high-security facility where well-dressed operatives gather in elevators. Violence erupts when a gunman repeatedly fires into the elevator mechanism to sabotage it, shattering the doors. Inside the aftermath, an operative ends up collapsed, bloodied, and in severe distress on the floor.

Ultimately, the man in a brown leather jacket and scarf carries out further armed confrontations in the dark, leaving casualties in his wake. Reflecting on his family and past promises, he stands overlooking a cliffside near a woman and child before quietly inspecting a received gift in a room.","A man in a brown jacket holding a bicycle stands beside individuals driving black SUVs and someone in a black jacket. Elsewhere, various vehicular incidents unfold, including a driver looking out the window while a person with a grey scarf brandishes a gun, and another car carrying men in suits. Chaos ensues near an overturned silver car, where a bald individual screams and causes a crash, while people clad in black coats run and fall nearby. 

The aftermath of violence leaves several individuals in white shirts, their faces covered in blood, lying on the ground alongside someone in a black jacket. Concurrently, tensions escalate indoors as a group of men dressed in black suits ride an elevator, with one holding a gun while another person in a white shirt looks down at a phone. The armed confrontation intensifies as individuals in dark suits engage in gunfire, leaving people fallen on the floor. Amid the standoff, an armed man in a suit aims toward a fallen figure, while an onlooker in a brown jacket gazes directly forward.",artifacts/runs/v4_260922/extraction/summaries/desc_qwen/microlens_100k_00087.json,artifacts/runs/v4_260922/extraction/summaries/graph_qwen/microlens_100k_00087.json,e66a03a1d6f122ea87341c2c81064824d14f29d695024bf8c991d0ae7cae632a,95c8ca40c42f7d9f3973557741c03697c2e2c5ec3f8c42ed4f86f2920173fb06
88,microlens_100k_00088,핵심 손실,H,"T,P,R","슈팅 게임 총기 성능 비교, 피해·정확도·반동·탄창·배율 시험",무장 사람들의 대치와 표적 사격,게임 속 총기 평가 목적과 비교 지표 소실; 서로 겨누는 대치로 일부 변경,"The video features gameplay footage from a shooter game focused on evaluating and testing various firearms across different training environments. Viewed primarily from a third-person perspective, a player character dressed in tactical gear and casual attire tests weapons in both an outdoor range and modern, indoor training facilities. 

Initial gameplay takes place in a sunny, grassy outdoor range where the player aims and fires at ground targets using a rifle identified as a Honey Badger submachine gun, as well as an automatic rifle. A large holographic interface displays detailed weapon specifications during the session. The focus then shifts to a clean, well-lit indoor training facility, where multiple firearms and ammunition types are laid out along platforms. 

Throughout the indoor sequences, the player conducts focused shooting exercises against target boards to evaluate weapon performance, damage output, accuracy, and recoil stability. Actions alternate between third-person aiming and magnified views through weapon scopes, including tests with a 3x magnified rifle and an M4 assault rifle. The player also navigates a long, multi-level corridor with a green floor to engage distant targets and is briefly shown aiming a gold-and-black rifle in a coastal setting. On-screen graphical interfaces and text overlays highlight weapon comparisons, magazine capacities, damage metrics, and overall handling characteristics as the player consistently hits targets across each drill.","The video depicts tactical firearms training and standoff scenarios involving several armed individuals. In multiple sequences, groups of people wearing white shirts handle and aim weapons while positioned in close proximity to one another. At times, they interact tensely with an individual wearing a black helmet, with weapons aimed back and forth as they stand beside each other or form a circle aiming at one another in succession. 

In another sequence, two individuals wearing camouflage backpacks stand side by side while holding 40mm weapons. They aim directly at green targets and fire their weapons toward them in coordinated target practice.",artifacts/runs/v4_260922/extraction/summaries/desc_qwen/microlens_100k_00088.json,artifacts/runs/v4_260922/extraction/summaries/graph_qwen/microlens_100k_00088.json,7abfc495142d9876deaf7b78a5bce0fd80d41c191004154970d9f9abd58792bd,878c4ab4b5edddd3718e3bfed01de194f30fa6ca405e099e6cff99ad8a8a6ccc
89,microlens_100k_00089,핵심 손실,H,"T,P,N",MOBA 캐릭터·밈·패배 후 스킬·회복·승리,메이드 집단·싸움·무장 인물·컵,게임/몽타주 정체성·스킬·회복·승패와 보상 소실,"The video presents a dynamic montage of gameplay and character moments from the mobile MOBA game *Honor of Kings*. It opens with thematic character scenes, highlighting a fox-tailed character in a maid outfit and later a candy-themed costume within a fantasy cafe setting, interspersed with battle clips and narrative text addressing team performance. 

The focus then shifts into intense, fast-paced combat across a lush, green battlefield featuring stone structures and a central river. Throughout various matches, different player-controlled characters engage hostile units and opposing players. In one sequence, a warrior clad in red and gold armor executes powerful abilities, such as purple energy blasts, but becomes overwhelmed by multiple enemies, leading to a critical defeat. 

Another segment introduces a brief close-up reaction shot of a distressed, gray-haired man before cutting back to the battlefield, where a blue-skinned warrior unleashes explosive bursts of energy against enemies. This intense gameplay contrasts with cutaways of other characters, including a weeping, red-haired figure holding a golden bell. 

In a subsequent match, a warrior dressed in blue and red actively trades damage with opponents, depleting their health bar while setting off massive glowing pink explosions. Managing health through recovery spells, the player strategically maneuvers around map objectives and defeats opposing enemies. The video culminates in a successful victory celebration, showing the player's character standing triumphant in the center of the arena surrounded by defeated foes, earning in-game currency rewards to mark a winning match.","The video features several distinct groups engaging in tense and dramatic confrontations. Initially, four individuals dressed in maid outfits—distinguished by pink, white, and red hair—stand beside one another. This gives way to a violent clash among a group in red attire, where a figure in a red jacket and others in red outfits launch attacks against each other. 

The tension continues as two armed individuals in blue outfits, both holding guns, hold onto one another. A man with gray hair and a mustache watches them closely, while a red-haired person nearby cries toward one of the armed figures. Later, the focus shifts to an encounter involving a person in a red jacket and another in a blue shirt who raises a hand, with a white cup and a blue cup resting beside them respectively.",artifacts/runs/v4_260922/extraction/summaries/desc_qwen/microlens_100k_00089.json,artifacts/runs/v4_260922/extraction/summaries/graph_qwen/microlens_100k_00089.json,3f60450fb9ac7d89141623a91a5720ee6e9909cdb9fdd5b97f1c1d3e7c69d392,625747fb74efdeb46324a572404f65716ea302dc26b61922b0f11e1741862dc5
90,microlens_100k_00090,부분 손실,M,"N,C","우주·도시의 코믹 시퀀스, 장치로 행성 폭발",우주선·장치·행성 폭발·상자 보존,공간 이동과 희극적 곤경·추방 결과 약화; 핵심 폭발 사건 보존,"The video presents a whimsical, sci-fi-themed narrative centered on various anime and chibi-style characters interacting across space and urban environments. Initially, a pink-haired character wearing a distinctive ornate headpiece and a branded white suit prepares for an adventure on a yellow celestial body, positioned beneath a large white dome-shaped spacecraft. Nearby, a spherical white robot interacts with the craft under a starry sky. 

The perspective frequently shifts to ground-level city environments and an airfield. In one sequence, concerned figures walk nighttime city streets while another gathers in a crowd. Elsewhere, a purple-haired figure in a red hat stands among insect-like aircraft on a military runway. Another recurring character—a chibi figure with white hair, red horns, and a purple outfit—is depicted in various comical predicaments: appearing on an incoming smartphone call, running in distress away from a heap of debris before tripping, standing bewildered outside a McDonald's restaurant, and finally appearing against a plain orange background receiving a small cardboard box.

Meanwhile, an eyepatch-wearing chibi figure resolves to get serious before the narrative returns to the space setting. The pink-haired character handles a small branded device on the planet's surface. When activated, the device hovers and triggers a massive fiery explosion that engulfs the celestial body, leaving the character looking up into the star-filled void after being expelled from the area. Interspersed close-ups feature odd items, including soda and orange juice cans, highlighting the eclectic nature of the sequence.","In space-themed and character-driven scenes, a glasses-wearing individual with pink hair stands beside a white spacecraft with legs as it moves toward a round, yellowish planet, looking at and discussing a white cup with a blue straw. Nearby, a person in a white helmet touches a large object beside a small yellow planet, while a brown-haired person stands by the same planet, questioning a companion who has white hair and holds a book.

Events shift to a group interaction involving the pink-haired person in glasses, an individual in a purple outfit and red hat, and a character featuring white hair and red horns. The pink-haired individual holds the horned character, who stands beside the others, while another person in a purple outfit holds a can and grasps the pink-haired figure. 

Chaos ensues as the white-haired character with red horns holds a phone displaying a character on its screen to make a call, running alongside someone in a purple outfit while another person lies fallen with closed eyes on the ground. 

Elsewhere, a blue-haired individual in a purple shirt and a pink-haired person in a white suit stand near a white and orange device and a planet. The device hovers and flies above the planet before the planet explodes. Finally, a bird-like figure with white hair, red horns, and a purple outfit stands among brown boxes marked with red logos on the ground, picking up, moving, and holding the containers.",artifacts/runs/v4_260922/extraction/summaries/desc_qwen/microlens_100k_00090.json,artifacts/runs/v4_260922/extraction/summaries/graph_qwen/microlens_100k_00090.json,b061431d03d9dd3b2279b4ade80c9d739be710d876039689fe1178296a2fd783,5c0da5a5833ee5f3b8b600488b9ff2334344d924a95002a91863a83d1054a9bc
91,microlens_100k_00091,핵심 손실,H,"T,N,P,C","곰과 작업자, 수박의 가격·익음 여부를 둘러싼 코믹 말다툼",도구 든 사람·곰·상자·모자 인물,수박 판매와 거짓 주장·항의라는 대화 핵심과 코미디 소실,"In a dense forest, a man wearing a large fluffy brown hat and a purple shirt operates a large metallic cylindrical machine with focused determination and anger. The scene cuts to a similarly styled man in an orange hard hat and brown vest working on a comparable machine beside a large tree. Nearby, a yellow bear and a brown bear watch and speak smilingly to him before the man in the fluffy hat glares directly ahead with renewed fury. 

The setting then shifts to a sunlit forest fruit stand where a man in a green hat, yellow shirt, and blue vest attempts to sell a large watermelon, claiming its skin is made of gold. A bear clad in a yellow-striped shirt and green vest questions the melon's ripeness. As the vendor admits he does not know, the interaction escalates into an argument, with the bear angrily accusing the seller of lying about the fruit being ripe while gesturing with outstretched arms.

The video concludes with a stylized, theatrical tableau set against a dark, swirling smoky haze. Illuminated under a focused spotlight, a figure in a dark formal suit and a tall black top hat with a yellow star strikes a commanding, dynamic pose with one arm extended. Flanked by dramatic lighting and prominent graphic text, the static figure remains frozen in place to complete the dramatic presentation.","Two people holding tools, one wearing a brown hat and the other an orange hat, stand alongside a pair of bears. The yellow-furred bear smiles while conversing with a brown-furred bear, who raises a paw in response. 

Nearby, a group of people gathers. Among them, two individuals wearing green hats hold boxes, while another person in a yellow shirt stands beside them. An individual in a blue jacket touches the face of the person in the yellow shirt and is also held by one of the individuals in a green hat. Later, two people, both dressed in top hats and wearing glasses, stand side by side.",artifacts/runs/v4_260922/extraction/summaries/desc_qwen/microlens_100k_00091.json,artifacts/runs/v4_260922/extraction/summaries/graph_qwen/microlens_100k_00091.json,19472389a351ed85d9ac6c45af175da252792ceb0d2ca1de423712ceb004fed7,3656002ec1e96ee1536c373ed76559df4143260b8b1b2d9f963c39663e3bc6ee
92,microlens_100k_00092,핵심 손실,H,"N,I,C","원치 않는 혼례·반발과 당황·긴장, 후반 로맨틱 삽화",컵과 인물들의 웃음·접촉·휠체어,"혼례와 반대 이유, 감정 변화·서사 목적 소실","The animated sequence follows an unfolding drama centered around a distressed young woman with brown hair and her interactions with several men, particularly one with long silver hair. Initially set in a domestic interior, the silver-haired man observes and eats while the woman, wearing an apron over a white shirt, tearfully navigates feelings of embarrassment and discomfort before managing a faint smile.

The narrative shifts to broader social gatherings filled with underlying tension and shifting moods. Against a starry backdrop, a man laughs heartily while raising a small white cup, leading into an awkward exchange with the silver-haired figure, who transitions from a teasing demeanor to visible shock and blushing confusion. The conflict intensifies during a wedding banquet, framed by supernatural imagery of lightning and the woman's obvious opposition to the arranged nuptials. Surrounded by guests, including a mustachioed host toasting the marriage, she remains deeply upset while the silver-haired man and others react to the strained ceremony.

Later scenes transition to a traditional courtyard adorned with red lanterns, where a group gathers—including a person in a wheelchair—before a white-haired character experiences a moment of sudden realization and wide-eyed shock. Finally, the sequence touches on a lighter, romantic tone with an illustration of a dark-haired woman playfully resting her chin on her hand, her amused expression and blushing cheeks set against a soft, glowing pink background.","A group of distinct figures interacts closely together. Initially, an individual with white hair wearing a black hat stands beside someone with brown hair in a red apron, who holds a person with pink hair wearing a blue hat. Beside them, a person with long gray hair in a white robe holds the individual in the black hat.

Nearby, a white-haired figure with red eyes holding a white cup looks and laughs with a smiling, black-haired companion who also holds a cup. Meanwhile, an individual in a red apron holding chopsticks drops a cup, which is promptly picked up by someone in a white robe holding another cup. Standing beside them are a gray-haired observer watching the person in the apron and a crying figure with red hair. 

Elsewhere, a smiling person with white hair holds a cup while surrounded by several companions, including a red-haired person and multiple white-haired individuals, one of whom holds a wheelchair and another cup. Finally, an affectionate moment occurs between a smiling, brown-haired figure resting their hand and a blushing companion dressed in pink, with the brown-haired person looking at and touching the blushing figure.",artifacts/runs/v4_260922/extraction/summaries/desc_qwen/microlens_100k_00092.json,artifacts/runs/v4_260922/extraction/summaries/graph_qwen/microlens_100k_00092.json,4c49766f93dce59f0558bbf97262e3eb9a46e36dbe109aca21e4cc2ac52fac22,5e2deb764dd9085b79afa6b02d4487ec8e4dab7cc7e3aed04df974e4f3e163ce
93,microlens_100k_00093,핵심 손실,H,"T,I,C",마이크 타이슨에 대한 거리 인터뷰와 본인 추정 인물의 유머,평상복 사람의 대화·포옹·마이크,인터뷰 대상·복싱 주제·장소와 놀람의 맥락 소실; 실존 인물 식별은 검증 필요,"Outside the Roosevelt Hotel on the Hollywood Walk of Fame, a series of casual daytime street interviews take place revolving around legendary boxer Mike Tyson. Various interviewers—including a young man in a white long-sleeved shirt and black cap, a woman in a yellow cardigan, and a man in a light blue tank top and baseball cap—speak into microphones to gather opinions from passersby and participants. They prompt discussions about Tyson’s career, offensive skills, athletic rankings alongside figures like Conor McGregor and Tiger Woods, and his physical transformation and facial tattoo. 

A prominent man in a black t-shirt, who appears to be Mike Tyson, actively participates in the exchanges. He is interviewed by two women in sparkly skirts, engages with the interviewers, and shares friendly, humorous moments with pedestrians. In one instance, he embraces a man in a white t-shirt on the sidewalk. Later, he interacts with a man wearing a yellow cap, cream-colored hoodie, and red bandana who comments on his facial tattoo and appearance, prompting playful disbelief from the man in black, who is also briefly seen holding a large cartoon bomb prop. The sequence also features interactions with a tattooed man in a brown graphic t-shirt, who reacts with surprise as they converse beside a sidewalk Christmas tree, maintaining a lighthearted and conversational atmosphere throughout the event.","A group of people, dressed casually in black and white shirts as well as beige and yellow tops, gather together, smiling and conversing. Several individuals actively talk and interact in small clusters, including a person in a white long-sleeve shirt speaking near others in black shirts and a person in a yellow jacket, as well as a person in a blue tank top conversing alongside an individual in a yellow cardigan. Later, another group includes individuals wearing a blue cap, black shirts, and a white shirt engaged in conversation.

The interactions continue as an individual in a black shirt and white shorts hugs a bald person in a white shirt, while someone wearing a beige hoodie and yellow cap speaks into a microphone. In another gathering, an individual stands with their arms crossed alongside a person with tattooed arms in a brown shirt, a person walking in a white shirt, and someone in a black shirt holding a bomb. Finally, near a wall bearing a hotel sign, the person in the black shirt and white pants stands beside the individual with tattooed arms in the brown shirt; they gesture toward one another while holding a black microphone on a stand.",artifacts/runs/v4_260922/extraction/summaries/desc_qwen/microlens_100k_00093.json,artifacts/runs/v4_260922/extraction/summaries/graph_qwen/microlens_100k_00093.json,765738124093b399ec2b5399f55d87c1d48f28ff760c2800876076d9d1a6cc8c,03ad910f324fb94550dda2e1410b6e16c0d481697369c38915c6c0dfc7b669cb
94,microlens_100k_00094,부분 손실,M,"N,P,C",여성 구출·총격·화염방사기·폭발·마지막 부상,인질·대치·총격 보존,구출 동기와 대형 폭발·무기 차이·마지막 쓰러짐 결과 소실,"The video depicts a high-stakes, action-packed narrative revolving around a man in a dark suit, violent confrontations, and an endangered woman. The sequence begins with the suited man approaching a black sedan on a wet road before an intense explosion erupts, setting his sleeve on fire. He quickly brushes off the flames and navigates a deadly attack involving gunfire, laser beams, and fleeing adversaries. 

Inside a dimly lit building, the man engages in fierce hand-to-hand combat and brandishes a firearm against hostile forces. Meanwhile, a bound woman with taped lips waits in terror. After neutralizing the threats, the man inspects a vehicle in a garage and travels with the woman by car. Their dynamic alternates between tense physical interventions on a sunlit road and quieter, emotionally charged domestic moments where the two share poignant glances.

The conflict soon escalates into a full-scale battle marked by overwhelming enemy firepower. Frightened individuals huddle under tables in a smoky room as armed adversaries retaliate with heavy weaponry, including missiles and a flamethrower. Another massive blast engulfs an entire building in flames. 

In the aftermath of the destruction, the tension moves into a professional interior space where a woman in a blue top aims a silver handgun during a critical standoff. Accompanied by an alert man in a light blue shirt, she confronts an armed man in a suit who enters the room. The standoff turns volatile, ultimately leaving the man in the light blue shirt incapacitated on the floor amidst the looming threat.","The video depicts a series of tense, confrontational encounters involving groups of individuals, often dressed in dark suits or jackets. Initially, several men in black suits assemble, with some standing by, one walking, and another running past. 

Tensions escalate into direct hostility. In one instance, a man in a black suit aims a gun at another person in a suit who is holding a tray, while another individual lies on the floor in a red jacket, a person in a white shirt is restrained with tape over their mouth, and an associate stands beside a nearby car. Elsewhere, interactions vary as a person in a black suit approaches someone in a white shirt, while another in a black jacket carries a bowl alongside a smiling companion.

The conflict culminates in intense armed shootouts. Several armed individuals in dark suits and jackets, including one wearing sunglasses, wield and exchange rifle fire against one another as a bald man with a watch hides from the crossfire. In subsequent moments, another group gathers, including a shirtless man standing alongside others in dark shirts, jackets, and pants. In another confrontation, armed men—including a dark-haired individual and a man in a suit—brandish their weapons at each other while a short-haired person speaks and a bald man in a light blue shirt stands nearby.",artifacts/runs/v4_260922/extraction/summaries/desc_qwen/microlens_100k_00094.json,artifacts/runs/v4_260922/extraction/summaries/graph_qwen/microlens_100k_00094.json,1ed926d20836db6543d73f240978325e480860d38d57041ac9dc7d3db3fca6e6,50c9dad2055be9e60b9174c797ba412c17ab8214f6ebf6feac7812f18756ff46
95,microlens_100k_00095,핵심 손실,H,"T,N,I,R",새집 입주와 고양이 적응·로봇청소기·가족 화상 통화,동물·청소기·휴대폰을 다루는 여러 사람,"집 구매/이사라는 목적, 가족에게 소식 공유·축하 소실; 동물 종류/동석 구조 차이","A blonde young woman documents the experience of buying and moving into a new home. After packing her belongings and receiving the keys, she arrives at the spacious, modern apartment with her grey cat. She explores the bright rooms, admiring the sunlight streaming through the windows, and helps her pet adjust to the unfamiliar environment. 

While settling in, she discovers a new robotic vacuum cleaner still wrapped in plastic and playfully demonstrates how it works on the floor. Throughout the process, the woman records personal updates and engages in multiple video calls on her phone, speaking directly to her mother and other family members to share the good news about the house. Displaying move-in gifts and monetary messages on her screen, she reacts with warmth, amusement, and surprise. Sitting in her new bedroom, she chats happily with her mother and a man on video calls, talking about the multiple rooms available in the apartment and warmly anticipating an upcoming family visit.","The video shows several interactions between people, animals, cleaning robots, and smartphones across different settings. Initially, a person in a beige jacket bends down beside a masked individual holding a folder, while another person wearing a white beanie and puffer jacket touches a grey dog lying on the floor and shows their phone. A caged brown bird is also present nearby. In another moment, individuals carrying backpacks appear outdoors near a grey cat sitting on a doormat and someone seated inside a car. 

Later, people dressed predominantly in white shirts gather indoors. Several individuals inspect, touch, and hold a white floor-cleaning robot, both while kneeling and sitting on the floor. Group conversations take place where people gesture, talk, and raise their hands toward one another. In subsequent sequences, people frequently interact with smartphones. Individuals with blonde hair and others in dark clothing hold, touch, and look at blue and black phones, smiling and showing their screens to one another as they continue conversing.",artifacts/runs/v4_260922/extraction/summaries/desc_qwen/microlens_100k_00095.json,artifacts/runs/v4_260922/extraction/summaries/graph_qwen/microlens_100k_00095.json,e0fc901ec24f4b6b6db096b4bdab1339e767f8f5ecb90cdafb103e5d8bba3a83,93135f32c66074f175b4cb88eebaa9fc3d235e1c1b37e533602d99f5974fe8f6
96,microlens_100k_00096,부분 손실,M,"T,P,R",긴 얼굴·평면적 얼굴을 위한 자연스러운 윤곽 메이크업,눈썹·아이라인·하이라이터 등 화장 절차 보존,대상 얼굴형·보정 목적과 단계별 효과 소실; 셀프 시연이 여러 사람의 상호 화장으로 변경,"A young woman with her dark hair clipped back demonstrates a step-by-step makeup tutorial tailored for individuals with flat facial features and a long face. Set against a plain, light blue background, she begins by discussing the pitfalls of heavy makeup for duller, flatter facial types and advocates for a natural, sculpting approach. 

She initiates the process by sculpting her facial outline, applying high-shine powder with a brush to luminous effect, particularly around the eyes to lift and balance her structure. Moving to the eyebrows, she outlines and fills them with a brow pencil and powder palette in a shade slightly lighter than her hair, forming a gentle inward curve. She then contours her nose and brow bone using precise brushes and metallic tools to add depth and definition. Transitioning to the cheeks and jawline, she blends contouring powder inward with fluffy brushes to soften high cheekbones and tighten the lower face. 

Focusing on the eye area, the woman applies soft pink and brown eyeshadows along the lids and lower lash line, layering delicate liner and utilizing fine brushes, cotton swabs, and subtle false eyelashes to enhance the eyes without creating excessive density. She continues by blending a pinkish-red shade onto her lips and diffusing complementary blush across her cheeks. A final touch of highlighter is dusted across the bridge of the nose to complete the polished look. Wearing a light blue beanie and glasses in the closing segment, she evaluates the final, natural result before concluding her tutorial and bidding farewell to the camera.","The video demonstrates a detailed makeup application routine alongside spoken commentary and discussions. Initially, individuals with short hair secured by hair clips engage in conversation, speaking, gesturing, pointing, and raising their hands. 

The demonstration proceeds with the use of various cosmetic tools and products. Light-skinned individuals with light brown to brown hair wearing clips apply makeup across multiple stages. They utilize eyebrow pencils, specialized beauty tools, and various makeup brushes to apply products to the face. In one sequence, an individual with brown hair holding a brush applies makeup to another person wearing a white shirt, who smiles and raises their hands. 

Further steps highlight detailed eye and facial makeup. A person with brown hair wearing hair clips uses brushes to apply eyeshadow and handles brown eyeliner to draw inner and outer eye lines. Additional application and adjustments are carried out using makeup brushes and cotton swabs. The routine is completed by applying facial powder with a makeup brush, adding white highlighter to the nose, and wearing pink lipstick. 

At the conclusion, two individuals wearing glasses—one with short brown hair and the other wearing a blue hat—interact and speak to each other to conclude the presentation.",artifacts/runs/v4_260922/extraction/summaries/desc_qwen/microlens_100k_00096.json,artifacts/runs/v4_260922/extraction/summaries/graph_qwen/microlens_100k_00096.json,fb332cfc181225dc59bc8f9da64c5dc71d3527e1c0692352b235fc766cc9158b,677548d17a4dd15bcaafb1c5bc984c16acb9e05712534ca670fd52dd8306302a
97,microlens_100k_00097,부분 손실,M,"T,N,C",캠퍼스·식당의 외모 이야기·소셜미디어·도움에 대한 감사,사람들의 대화·식사,"대화 소재와 감사·친밀감의 이유, 대학 생활 맥락 소실","The video follows several everyday social interactions among young people in campus and dining settings. Initially, a group of young women, likely college students, converse in what appears to be a dormitory or university hallway featuring a bunk bed and a vending machine. Several women, including one in a white graphic t-shirt and another in a striped shirt, exchange surprised and amused remarks as they discuss someone they noticed. A woman in a beige blazer observes the group from a slight distance before interacting with them, leading to lighthearted comparisons about appearances.

The setting then shifts to a warmly lit restaurant where young people gather around a table for a casual meal with a hot pot. Seated across from each other, a girl in a light jacket and a boy wearing a green and white jacket eat while looking at their phones, engaging in friendly banter and discussing social media. The focus subsequently moves to another moment at the dinner table, highlighting a young woman with long dark hair in a light blazer and lace top, and a young man in a blue jacket. As they interact over the meal, the man expresses relief and gratitude toward the woman for helping him out of a difficult situation, and the group shares a warm moment of mutual understanding.","A group of people stands together in conversation, including a person in a white t-shirt holding a yellow bag, alongside others wearing a blue shirt, a pink striped shirt, and a beige jacket, who turns to look at the person in white. 

Later, several individuals are gathered together while seated. A person in a green jacket holds a red cup beside someone wearing a pink jacket, while a companion in a white shirt holds a white cup while seated next to a person in a blue jacket. 

The gathering continues with a group sharing food and interacting. While multiple people, including two wearing green jackets and one in a pink jacket, eat food, an individual in a blue jacket speaks with a long-haired person wearing a white jacket who looks back at them.",artifacts/runs/v4_260922/extraction/summaries/desc_qwen/microlens_100k_00097.json,artifacts/runs/v4_260922/extraction/summaries/graph_qwen/microlens_100k_00097.json,2c6176efdb6b1d6c54985a1cb60abdbb21e73da40364eb235caab6c2ce5c6984,5d1286c1d104fac60e32a593b90047b8426a032af8ddf4267b83305fd0de9e70
